uniq_id,retail_price,discounted_price,discount_amount,product_rating,overall_rating,discount_percentage,main_category,product_name,description,clean_description,negotiation_dialogue,user_behavior,stock_status,recommended_products,feedback_score,feedback_text,helpful_votes,return_reason,recommend_to_others
788dc3a3da91c0f46a7c465e07f91dd4,299,299,0,4.0,4.0,0.0,Watches,marvel dw100243 digital watch   for boys girls,marvel dw100243 digital watch   for boys girls  buy marvel dw100243 digital watch   for boys girls  dw100243 online at rs299 in india only at flipkartcom buckle clasp multicolor strap contemporary dial  great discounts only genuine products 30 day replacement guarantee free shipping cash on delivery,marvel dw digital watch for boys girls buy marvel dw digital watch for boys girls dw online at rs in india only at flipkartcom buckle clasp multicolor strap contemporary dial great discounts only genuine products day replacement guarantee free shipping cash on delivery,"User: Can I get a special deal on this?
Bot: For bulk purchases, I can give you a 10% discount.",added_to_cart,In Stock,"hmt s3648 analog watch   for men, sonata 87001sl01 analog watch   for women, kool kidz dmk011bk 01 analog watch   for girls boys",4.836310884,Very satisfied with this purchase. (Watches),37,This product is purchased,Yes
aa6f88f737d0ac54dbf840e12955cac4,2199,1099,1100,4.0,4.0,50.02273761,Footwear,steppings trendy boots,steppings trendy boots  buy steppings trendy boots  mla4 only for rs 1099 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,steppings trendy boots buy steppings trendy boots mla only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Can you give me a better price?
Bot: This is the lowest price available for this quality product.",added_to_cart,Low Stock,"yepme women flats, ten suade black women wedges, funku fashion loafers",4.743609569,Excellent quality and value! (Footwear),11,This product is purchased,Yes
7f42e78c5e08b86943cd1c1d4402b6eb,750,750,0,4.5,4.5,0.0,Watches,zoop c4040pp03 digital watch   for boys girls,zoop c4040pp03 digital watch   for boys girls  buy zoop c4040pp03 digital watch   for boys girls  c4040pp03 online at rs750 in india only at flipkartcom blue strap plastic case round dial water resistant  great discounts only genuine products 30 day replacement guarantee free shipping cash on delivery,zoop cpp digital watch for boys girls buy zoop cpp digital watch for boys girls cpp online at rs in india only at flipkartcom blue strap plastic case round dial water resistant great discounts only genuine products day replacement guarantee free shipping cash on delivery,"User: What if I buy two? Will you lower the price?
Bot: I can offer an additional 5% off if you leave a positive review.",added_to_cart,Low Stock,"north moon iw005fk silicone ion digital watch   for boys girls women, fluid fs209bk01 digital watch   for men, hmt s3648 analog watch   for men",4.677410708,Highly recommend! (Watches),40,This product is purchased,Yes
a756418e7bbcd26d9d43fb7548dc845d,2299,1149,1150,5.0,5.0,50.02174859,Footwear,carl 33461cheetablue boots,carl 33461cheetablue boots  buy carl 33461cheetablue boots  carl33461cheetah only for rs 1149 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,carl cheetablue boots buy carl cheetablue boots carlcheetah only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Can you give me a better price?
Bot: This is the lowest price available for this quality product.",wishlist,Low Stock,"dolphin miles women wedges, skovin boy school shoes lace up, dearfoams boots",5.0,Very satisfied with this purchase. (Footwear),34,This product is purchased,Yes
b707fb4e10ebf63c88be8c6a8e50d038,650,650,0,4.8,4.8,0.0,Watches,zoop c3030pp05 analog watch   for boys girls,zoop c3030pp05 analog watch   for boys girls  buy zoop c3030pp05 analog watch   for boys girls  c3030pp05 online at rs650 in india only at flipkartcom black strap plastic case water resistant contemporary dial buckle clasp  great discounts only genuine products 30 day replacement guarantee free shipping cash on delivery,zoop cpp analog watch for boys girls buy zoop cpp analog watch for boys girls cpp online at rs in india only at flipkartcom black strap plastic case water resistant contemporary dial buckle clasp great discounts only genuine products day replacement guarantee free shipping cash on delivery,"User: Is there any discount available?
Bot: We already offer the best price, but let me check if there's a promotion.",viewed,Low Stock,"flippd fd15102 analog watch   for men, hmt b0341 hq analog watch   for women, maxima 29081lmgi attivo analog watch   for men",5.0,Highly recommend! (Watches),20,This product is purchased,Yes
4889f91f48c3e1260a8fb3b3b83fe6f2,1250,375,875,5.0,5.0,70.0,Home Decor & Festive Needs,pure source psiashanggnrlx relaxing liquid air freshener,buy pure source psiashanggnrlx relaxing liquid air freshener for rs375 online pure source psiashanggnrlx relaxing liquid air freshener at best prices with free shipping  cash on delivery only genuine products 30 day replacement guarantee,buy pure source psiashanggnrlx relaxing liquid air freshener for rs online pure source psiashanggnrlx relaxing liquid air freshener at best prices with free shipping cash on delivery only genuine products day replacement guarantee,"User: What if I buy two? Will you lower the price?
Bot: We can offer free shipping if you proceed with the purchase now.",wishlist,Out of Stock,"regent analog 31 cm dia wall clock, regent analog 31 cm dia wall clock, woodino handicrafts showpiece    65 cm",5.0,Very satisfied with this purchase. (Home Decor & Festive Needs),41,This product is purchased,Yes
8fabe91e0b3b3bb7da5295bb483eaf24,399,359,40,2.4,2.4,10.02506266,Clothing,peppermint blues casual sleeveless printed womens top,peppermint blues casual sleeveless printed womens top  buy black peppermint blues casual sleeveless printed womens top for only rs 399 online in india shop online for apparels huge collection of branded clothes only at flipkartcom,peppermint blues casual sleeveless printed womens top buy black peppermint blues casual sleeveless printed womens top for only rs online in india shop online for apparels huge collection of branded clothes only at flipkartcom,"User: Is there any discount available?
Bot: For bulk purchases, I can give you a 10% discount.",added_to_cart,Out of Stock,"oye top with skirts girls  combo, orange and orchid printed mens round neck tshirt, cayman solid boys track suit",3.646253465,"It works, but has some flaws. (Clothing)",8,others,No
47e019502ff3bd0fcac96d71c953bb2c,399,299,100,3.2,3.2,25.06265664,Footwear,xpert schoolboys blk lace up shoes,xpert schoolboys blk lace up shoes  buy xpert schoolboys blk lace up shoes  schoolboysshoes only for rs 299 from flipkartcom only genuine products 30 day replacement guarantee free shipping cash on delivery,xpert schoolboys blk lace up shoes buy xpert schoolboys blk lace up shoes schoolboysshoes only for rs from flipkartcom only genuine products day replacement guarantee free shipping cash on delivery,"User: Can I get a special deal on this?
Bot: I can offer an additional 5% off if you leave a positive review.",viewed,Low Stock,"asian walking shoes, harry hill athens loafers, metmo slippers",3.159622981,"Average experience, nothing special. (Footwear)",7,others,No
8733d8c1219d4ac63a9a15aac09d0c01,1299,999,300,5.0,5.0,23.09468822,Clothing,the cranberry club girls gathered dress,the cranberry club girls gathered dress  buy orange the cranberry club girls gathered dress for only rs 1299 online in india shop online for apparels huge collection of branded clothes only at flipkartcom,the cranberry club girls gathered dress buy orange the cranberry club girls gathered dress for only rs online in india shop online for apparels huge collection of branded clothes only at flipkartcom,"User: This seems expensive. Can you do something about it?
Bot: I can offer an additional 5% off if you leave a positive review.",purchased,Out of Stock,"gritstones solid womens track pants, clovia womens full coverage bra, younky fashion womens full coverage bra",5.0,Highly recommend! (Clothing),24,This product is purchased,Yes
9ff03a2eaf2dfe2c2cc13c159c5523f8,799,499,300,4.5,4.5,37.54693367,Clothing,hichkii casual cape sleeve embroidered womens top,hichkii casual cape sleeve embroidered womens top  buy offwhite hichkii casual cape sleeve embroidered womens top for only rs 799 online in india shop online for apparels huge collection of branded clothes only at flipkartcom,hichkii casual cape sleeve embroidered womens top buy offwhite hichkii casual cape sleeve embroidered womens top for only rs online in india shop online for apparels huge collection of branded clothes only at flipkartcom,"User: Can I get a special deal on this?
Bot: For bulk purchases, I can give you a 10% discount.",added_to_cart,Low Stock,"fab rajasthan unique arts casual printed womens kurti, the vanca formal 34 sleeve printed womens top, karishma womens solid formal shirt",5.0,Highly recommend! (Clothing),39,This product is purchased,Yes
465662da5f4b41c475d51684084f59c7,3530,1570,1960,4.0,4.0,55.52407932,Jewellery,clara certified katela 3 cts or 325 ratti 4 prongs sterling silver amethyst ring,"clara certified katela 3 cts or 325 ratti 4 prongs sterling silver amethyst ring
                         price rs 1570
				
			bis hallmarked 925 silver ring is artistically made according to the astrological needs gemstone is left open from the back side for rays to pass through and reach finger properly high quality making in our own stateoftheart manufacturing unit gives this ring a beautiful look gemstone certified by a govt recognised laboratory silver hallmarked by bis
bis hallmarked 925 silver ring is artistically made according to the astrological needs gemstone is left open from the back side for rays to pass through and reach finger properly high quality making in our own stateoftheart manufacturing unit gives this ring a beautiful look gemstone certified by a govt recognised laboratory silver hallmarked by bis",clara certified katela cts or ratti prongs sterling silver amethyst ring price rs bis hallmarked silver ring is artistically made according to the astrological needs gemstone is left open from the back side for rays to pass through and reach finger properly high quality making in our own stateoftheart manufacturing unit gives this ring a beautiful look gemstone certified by a govt recognised laboratory silver hallmarked by bis bis hallmarked silver ring is artistically made according to the astrological needs gemstone is left open from the back side for rays to pass through and reach finger properly high quality making in our own stateoftheart manufacturing unit gives this ring a beautiful look gemstone certified by a govt recognised laboratory silver hallmarked by bis,"User: This seems expensive. Can you do something about it?
Bot: I can offer an additional 5% off if you leave a positive review.",viewed,Low Stock,"nevi flower swarovski crystal crystal alloy crystal pendant, informatix acrylic necklace, pearlz ocean pleasing alloy pearl crystal yellow gold bracelet",5.0,Very satisfied with this purchase. (Jewellery),47,This product is purchased,Yes
